13AUG2024,20:45:00,9650,55205,FD1069,22945480.00,4632694.50,0.00,27578174.50,64208135.64,0.00,0.00
13AUG2024,20:45:00,9650,55205,FDE527,16500.00,1148.75,0.00,17648.75,34439.26,0.00,0.00
13AUG2024,20:45:00,9650,55205,01AH070,144833040.00,20098192.00,0.00,164931232.00,93707077.50,89303760.00,0.00
13AUG2024,20:45:00,9650,55205,*OWN*,690348383.50,69990081.69,0.00,760338465.19,572973279.34,1055136329.43,0.00
13AUG2024,20:45:00,9650,55205,09HS015,140850.00,15309.00,0.00,156159.00,160723.58,0.00,0.00
13AUG2024,20:45:00,9650,55205,FD003,7349081.00,1066641.88,0.00,8415722.88,2793595.32,6736266.00,0.00
13AUG2024,20:45:00,9650,55205,FD1082,545478.00,88422.50,0.00,633900.50,1109315.05,0.00,0.00
13AUG2024,20:45:00,9650,55205,FD857,5632200.00,612180.00,0.00,6244380.00,16768107.35,0.00,0.00
13AUG2024,20:45:00,9650,55205,01DME19,3034415.00,448921.50,0.00,3483336.50,4716703.39,0.00,0.00
13AUG2024,20:45:00,9650,55205,01DM006,650481.00,119031.50,0.00,769512.50,4126388.38,0.00,0.00
13AUG2024,20:45:00,9650,55205,01EQ002,42953400.00,6652177.50,0.00,49605577.50,50668733.73,4190577.40,0.00
13AUG2024,20:45:00,9650,55205,FD1081,4262770.00,174743.75,0.00,4437513.75,1662569.16,0.00,2774944.59
13AUG2024,20:45:00,9650,55205,FD252,579780.00,63016.50,0.00,642796.50,11315409.93,0.00,0.00
13AUG2024,20:45:00,9650,55205,01EQ001,4051128.00,512513.28,0.00,4563641.28,2486609.02,3013822.23,0.00
13AUG2024,20:45:00,9650,55205,FD1087,7234500.00,1304071.88,0.00,8538571.88,7141409.89,6361463.23,0.00
13AUG2024,20:45:00,9650,55205,14FD060,169356940.00,13948559.88,0.00,183305499.88,270468295.82,0.00,0.00
13AUG2024,20:45:00,9650,55205,03AKE02,49500.00,3446.25,0.00,52946.25,280377.38,0.00,0.00
13AUG2024,20:45:00,9650,55205,07FDE02,237500.00,30437.50,0.00,267937.50,390136.84,0.00,0.00
13AUG2024,20:45:00,9650,55205,FDI001,9388.00,1020.46,0.00,10408.46,14978.41,0.00,0.00
13AUG2024,20:45:00,9650,55205,11AIE07,66590.00,5921.38,0.00,72511.38,55327.37,0.00,17184.01
13AUG2024,20:45:00,9650,55205,A1BA207,0.00,0.00,9770.00,9770.00,12966.07,0.00,0.00
13AUG2024,20:45:00,9650,55205,FDL025,91875.00,5740.62,0.00,97615.62,195932.30,0.00,0.00
13AUG2024,20:45:00,9650,55205,FDI019,215200.00,44186.25,0.00,259386.25,334207.57,0.00,0.00
13AUG2024,20:45:00,9650,55205,FD1046,102852050.00,12403093.75,0.00,115255143.75,133824818.67,0.00,0.00
13AUG2024,20:45:00,9650,55205,07BC007,9388.00,1020.46,0.00,10408.46,29429.33,0.00,0.00
13AUG2024,20:45:00,9650,55205,09FD215,9388.00,1020.46,0.00,10408.46,11737.51,0.00,0.00
